912,182:0.02777777798473835 323:0.02777777798473835 518:0.02777777798473835 731:0.02777777798473835 878:0.02777777798473835 949:0.02777777798473835 950:0.02777777798473835 995:0.02777777798473835 1105:0.02777777798473835 1545:0.02777777798473835 1551:0.02777777798473835 1564:0.02777777798473835 1779:0.02777777798473835 1917:0.02777777798473835 1922:0.02777777798473835 1931:0.02777777798473835 1962:0.02777777798473835 1987:0.02777777798473835 2073:0.02777777798473835 2084:0.02777777798473835 2191:0.02777777798473835 2336:0.02777777798473835 2379:0.02777777798473835 2494:0.02777777798473835 2615:0.02777777798473835 2733:0.02777777798473835 2752:0.02777777798473835 2774:0.02777777798473835 2970:0.02777777798473835 3228:0.02777777798473835 3257:0.02777777798473835 3472:0.02777777798473835 3548:0.02777777798473835 3588:0.02777777798473835 3656:0.02777777798473835 3684:0.02777777798473835
913,87:0.029411764815449715 169:0.029411764815449715 462:0.029411764815449715 490:0.029411764815449715 685:0.029411764815449715 731:0.029411764815449715 801:0.029411764815449715 831:0.029411764815449715 984:0.029411764815449715 1038:0.029411764815449715 1160:0.029411764815449715 1641:0.029411764815449715 1777:0.029411764815449715 1881:0.029411764815449715 2172:0.029411764815449715 2204:0.029411764815449715 2300:0.029411764815449715 2392:0.029411764815449715 2411:0.029411764815449715 2563:0.029411764815449715 2733:0.029411764815449715 2826:0.029411764815449715 2868:0.029411764815449715 2884:0.029411764815449715 2897:0.029411764815449715 2919:0.029411764815449715 2974:0.029411764815449715 2999:0.029411764815449715 3139:0.029411764815449715 3228:0.029411764815449715 3288:0.029411764815449715 3322:0.029411764815449715 3391:0.029411764815449715 3640:0.029411764815449715
914,37:0.02500000037252903 119:0.02500000037252903 182:0.02500000037252903 228:0.02500000037252903 275:0.02500000037252903 459:0.02500000037252903 548:0.02500000037252903 569:0.02500000037252903 600:0.02500000037252903 704:0.02500000037252903 729:0.02500000037252903 812:0.02500000037252903 816:0.02500000037252903 1210:0.02500000037252903 1238:0.02500000037252903 1516:0.02500000037252903 1574:0.02500000037252903 1581:0.02500000037252903 1616:0.02500000037252903 1620:0.02500000037252903 1682:0.02500000037252903 1769:0.02500000037252903 2143:0.02500000037252903 2191:0.02500000037252903 2197:0.02500000037252903 2239:0.02500000037252903 2264:0.02500000037252903 2411:0.02500000037252903 2563:0.02500000037252903 2565:0.02500000037252903 2618:0.02500000037252903 2691:0.02500000037252903 2740:0.02500000037252903 2741:0.02500000037252903 3018:0.02500000037252903 3043:0.02500000037252903 3050:0.02500000037252903 3092:0.02500000037252903 3472:0.02500000037252903 3537:0.02500000037252903
915,11:0.027027027681469917 168:0.027027027681469917 179:0.027027027681469917 249:0.027027027681469917 254:0.027027027681469917 280:0.027027027681469917 396:0.027027027681469917 462:0.027027027681469917 563:0.027027027681469917 752:0.027027027681469917 753:0.027027027681469917 808:0.027027027681469917 865:0.027027027681469917 892:0.027027027681469917 903:0.027027027681469917 917:0.027027027681469917 1011:0.027027027681469917 1213:0.027027027681469917 1425:0.027027027681469917 1587:0.027027027681469917 1589:0.027027027681469917 1694:0.027027027681469917 1763:0.027027027681469917 1778:0.027027027681469917 2139:0.027027027681469917 2199:0.027027027681469917 2208:0.027027027681469917 2239:0.027027027681469917 2250:0.027027027681469917 2553:0.027027027681469917 2577:0.027027027681469917 2733:0.027027027681469917 2800:0.027027027681469917 3226:0.027027027681469917 3434:0.027027027681469917 3446:0.027027027681469917 3605:0.027027027681469917
916,131:0.03030303120613098 169:0.03030303120613098 237:0.03030303120613098 510:0.03030303120613098 729:0.03030303120613098 911:0.03030303120613098 1076:0.03030303120613098 1079:0.03030303120613098 1233:0.03030303120613098 1244:0.03030303120613098 1251:0.03030303120613098 1512:0.03030303120613098 1613:0.03030303120613098 1623:0.03030303120613098 1791:0.03030303120613098 1868:0.03030303120613098 1936:0.03030303120613098 1968:0.03030303120613098 2085:0.03030303120613098 2469:0.03030303120613098 2482:0.03030303120613098 2539:0.03030303120613098 2554:0.03030303120613098 2562:0.03030303120613098 2618:0.03030303120613098 2683:0.03030303120613098 2818:0.03030303120613098 2994:0.03030303120613098 3184:0.03030303120613098 3319:0.03030303120613098 3425:0.03030303120613098 3429:0.03030303120613098 3629:0.03030303120613098
917,211:0.03333333507180214 229:0.03333333507180214 245:0.03333333507180214 299:0.03333333507180214 456:0.03333333507180214 541:0.03333333507180214 550:0.03333333507180214 600:0.03333333507180214 656:0.03333333507180214 807:0.03333333507180214 1160:0.03333333507180214 1407:0.03333333507180214 1541:0.03333333507180214 1570:0.03333333507180214 1580:0.03333333507180214 1610:0.03333333507180214 1619:0.03333333507180214 1938:0.03333333507180214 2298:0.03333333507180214 2565:0.03333333507180214 2641:0.03333333507180214 2710:0.03333333507180214 2741:0.03333333507180214 2752:0.03333333507180214 2808:0.03333333507180214 2897:0.03333333507180214 3259:0.03333333507180214 3278:0.03333333507180214 3515:0.03333333507180214 3541:0.03333333507180214
918,140:0.02777777798473835 418:0.02777777798473835 579:0.02777777798473835 588:0.02777777798473835 613:0.02777777798473835 729:0.02777777798473835 731:0.02777777798473835 766:0.02777777798473835 822:0.02777777798473835 852:0.02777777798473835 964:0.02777777798473835 1093:0.02777777798473835 1516:0.02777777798473835 1578:0.02777777798473835 1733:0.02777777798473835 1797:0.02777777798473835 1846:0.02777777798473835 2070:0.02777777798473835 2085:0.02777777798473835 2111:0.02777777798473835 2271:0.02777777798473835 2291:0.02777777798473835 2307:0.02777777798473835 2310:0.02777777798473835 2369:0.02777777798473835 2411:0.02777777798473835 2521:0.02777777798473835 2570:0.02777777798473835 2719:0.02777777798473835 2930:0.02777777798473835 3140:0.02777777798473835 3270:0.02777777798473835 3310:0.02777777798473835 3332:0.02777777798473835 3400:0.02777777798473835 3552:0.02777777798473835
919,191:0.03703703731298447 197:0.03703703731298447 615:0.03703703731298447 659:0.03703703731298447 752:0.03703703731298447 917:0.03703703731298447 965:0.03703703731298447 1026:0.03703703731298447 1239:0.03703703731298447 1336:0.03703703731298447 1966:0.03703703731298447 1997:0.03703703731298447 2057:0.03703703731298447 2280:0.03703703731298447 2298:0.03703703731298447 2395:0.03703703731298447 2423:0.03703703731298447 2539:0.03703703731298447 2615:0.03703703731298447 2786:0.03703703731298447 2792:0.03703703731298447 2861:0.03703703731298447 2910:0.03703703731298447 2911:0.03703703731298447 2977:0.03703703731298447 3283:0.03703703731298447 3429:0.03703703731298447
920,38:0.0416666679084301 65:0.0416666679084301 247:0.0416666679084301 286:0.0416666679084301 591:0.0416666679084301 597:0.0416666679084301 661:0.0416666679084301 855:0.0416666679084301 1089:0.0416666679084301 1090:0.0416666679084301 1210:0.0416666679084301 1516:0.0416666679084301 1696:0.0416666679084301 1918:0.0416666679084301 2298:0.0416666679084301 2475:0.0416666679084301 2497:0.0416666679084301 2594:0.0416666679084301 2740:0.0416666679084301 2930:0.0416666679084301 2977:0.0416666679084301 2988:0.0416666679084301 3122:0.0416666679084301 3126:0.0416666679084301
921,24:0.022727273404598236 37:0.022727273404598236 65:0.022727273404598236 169:0.022727273404598236 272:0.022727273404598236 286:0.022727273404598236 381:0.022727273404598236 407:0.022727273404598236 601:0.022727273404598236 678:0.022727273404598236 808:0.022727273404598236 995:0.022727273404598236 1108:0.022727273404598236 1158:0.022727273404598236 1312:0.022727273404598236 1623:0.022727273404598236 1665:0.022727273404598236 1718:0.022727273404598236 1738:0.022727273404598236 1797:0.022727273404598236 1982:0.022727273404598236 2143:0.022727273404598236 2185:0.022727273404598236 2327:0.022727273404598236 2486:0.022727273404598236 2530:0.022727273404598236 2563:0.022727273404598236 2565:0.022727273404598236 2618:0.022727273404598236 2722:0.022727273404598236 2769:0.022727273404598236 2898:0.022727273404598236 3016:0.022727273404598236 3048:0.022727273404598236 3201:0.022727273404598236 3209:0.022727273404598236 3213:0.022727273404598236 3260:0.022727273404598236 3278:0.022727273404598236 3337:0.022727273404598236 3513:0.022727273404598236 3555:0.022727273404598236 3665:0.022727273404598236 3672:0.022727273404598236
922,18:0.025641025975346565 23:0.025641025975346565 65:0.025641025975346565 165:0.025641025975346565 169:0.025641025975346565 244:0.025641025975346565 287:0.025641025975346565 590:0.025641025975346565 649:0.025641025975346565 683:0.025641025975346565 803:0.025641025975346565 805:0.025641025975346565 855:0.025641025975346565 872:0.025641025975346565 1087:0.025641025975346565 1167:0.025641025975346565 1192:0.025641025975346565 1213:0.025641025975346565 1613:0.025641025975346565 1718:0.025641025975346565 1923:0.025641025975346565 1936:0.025641025975346565 2085:0.025641025975346565 2089:0.025641025975346565 2093:0.025641025975346565 2141:0.025641025975346565 2399:0.025641025975346565 2565:0.025641025975346565 2587:0.025641025975346565 2615:0.025641025975346565 2657:0.025641025975346565 2683:0.025641025975346565 2861:0.025641025975346565 3058:0.025641025975346565 3403:0.025641025975346565 3494:0.025641025975346565 3512:0.025641025975346565 3608:0.025641025975346565 3644:0.025641025975346565
923,11:0.0357142873108387 16:0.0357142873108387 38:0.0357142873108387 65:0.0357142873108387 169:0.0357142873108387 294:0.0357142873108387 570:0.0357142873108387 636:0.0357142873108387 816:0.0357142873108387 995:0.0357142873108387 1008:0.0357142873108387 1068:0.0357142873108387 1150:0.0357142873108387 1513:0.0357142873108387 1889:0.0357142873108387 1892:0.0357142873108387 2288:0.0357142873108387 2342:0.0357142873108387 2399:0.0357142873108387 2618:0.0357142873108387 2686:0.0357142873108387 2733:0.0357142873108387 2735:0.0357142873108387 2868:0.0357142873108387 3016:0.0357142873108387 3169:0.0357142873108387 3232:0.0357142873108387 3447:0.0357142873108387
924,32:0.032258063554763794 38:0.032258063554763794 166:0.032258063554763794 168:0.032258063554763794 177:0.032258063554763794 447:0.032258063554763794 530:0.032258063554763794 591:0.032258063554763794 645:0.032258063554763794 772:0.032258063554763794 811:0.032258063554763794 865:0.032258063554763794 878:0.032258063554763794 1187:0.032258063554763794 1590:0.032258063554763794 1634:0.032258063554763794 1976:0.032258063554763794 2002:0.032258063554763794 2099:0.032258063554763794 2384:0.032258063554763794 2496:0.032258063554763794 2563:0.032258063554763794 2568:0.032258063554763794 2783:0.032258063554763794 3152:0.032258063554763794 3184:0.032258063554763794 3232:0.032258063554763794 3424:0.032258063554763794 3438:0.032258063554763794 3664:0.032258063554763794 3691:0.032258063554763794
925,271:0.03125 418:0.03125 607:0.03125 735:0.03125 862:0.03125 911:0.03125 1195:0.03125 1213:0.03125 1244:0.03125 1274:0.03125 1533:0.03125 1559:0.03125 1613:0.03125 1791:0.03125 2085:0.03125 2113:0.03125 2239:0.03125 2241:0.03125 2432:0.03125 2469:0.03125 2482:0.03125 2521:0.03125 2539:0.03125 2568:0.03125 2618:0.03125 3045:0.03125 3254:0.03125 3319:0.03125 3429:0.03125 3515:0.03125 3629:0.03125 3647:0.03125
926,117:0.029411764815449715 244:0.029411764815449715 600:0.029411764815449715 715:0.029411764815449715 816:0.029411764815449715 951:0.029411764815449715 1073:0.029411764815449715 1503:0.029411764815449715 1516:0.029411764815449715 1610:0.029411764815449715 1909:0.029411764815449715 2085:0.029411764815449715 2171:0.029411764815449715 2209:0.029411764815449715 2302:0.029411764815449715 2353:0.029411764815449715 2374:0.029411764815449715 2388:0.029411764815449715 2395:0.029411764815449715 2399:0.029411764815449715 2486:0.029411764815449715 2521:0.029411764815449715 2561:0.029411764815449715 2565:0.029411764815449715 2717:0.029411764815449715 2733:0.029411764815449715 2741:0.029411764815449715 2781:0.029411764815449715 2786:0.029411764815449715 2851:0.029411764815449715 2952:0.029411764815449715 2970:0.029411764815449715 3209:0.029411764815449715 3322:0.029411764815449715
927,41:0.029411764815449715 65:0.029411764815449715 211:0.029411764815449715 247:0.029411764815449715 280:0.029411764815449715 493:0.029411764815449715 579:0.029411764815449715 645:0.029411764815449715 699:0.029411764815449715 763:0.029411764815449715 865:0.029411764815449715 1439:0.029411764815449715 1453:0.029411764815449715 1499:0.029411764815449715 1593:0.029411764815449715 1740:0.029411764815449715 1764:0.029411764815449715 1899:0.029411764815449715 2063:0.029411764815449715 2185:0.029411764815449715 2201:0.029411764815449715 2300:0.029411764815449715 2339:0.029411764815449715 2408:0.029411764815449715 2563:0.029411764815449715 2567:0.029411764815449715 2615:0.029411764815449715 2745:0.029411764815449715 2857:0.029411764815449715 3018:0.029411764815449715 3254:0.029411764815449715 3344:0.029411764815449715 3396:0.029411764815449715 3564:0.029411764815449715
928,65:0.02857142873108387 165:0.02857142873108387 459:0.02857142873108387 574:0.02857142873108387 951:0.02857142873108387 1076:0.02857142873108387 1150:0.02857142873108387 1245:0.02857142873108387 1256:0.02857142873108387 1508:0.02857142873108387 1532:0.02857142873108387 1595:0.02857142873108387 1623:0.02857142873108387 1647:0.02857142873108387 1658:0.02857142873108387 2019:0.02857142873108387 2104:0.02857142873108387 2185:0.02857142873108387 2200:0.02857142873108387 2593:0.02857142873108387 2741:0.02857142873108387 2748:0.02857142873108387 2785:0.02857142873108387 2786:0.02857142873108387 2930:0.02857142873108387 2970:0.02857142873108387 2983:0.02857142873108387 3012:0.02857142873108387 3076:0.02857142873108387 3208:0.02857142873108387 3216:0.02857142873108387 3223:0.02857142873108387 3224:0.02857142873108387 3254:0.02857142873108387 3647:0.02857142873108387
929,13:0.022727273404598236 18:0.022727273404598236 110:0.022727273404598236 165:0.022727273404598236 168:0.022727273404598236 200:0.022727273404598236 416:0.022727273404598236 565:0.022727273404598236 601:0.022727273404598236 772:0.022727273404598236 874:0.022727273404598236 889:0.022727273404598236 925:0.022727273404598236 944:0.022727273404598236 1082:0.022727273404598236 1212:0.022727273404598236 1241:0.022727273404598236 1288:0.022727273404598236 1313:0.022727273404598236 1452:0.022727273404598236 1484:0.022727273404598236 1613:0.022727273404598236 1620:0.022727273404598236 1774:0.022727273404598236 1983:0.022727273404598236 2324:0.022727273404598236 2429:0.022727273404598236 2484:0.022727273404598236 2528:0.022727273404598236 2604:0.022727273404598236 2618:0.022727273404598236 2683:0.022727273404598236 2783:0.022727273404598236 2791:0.022727273404598236 2883:0.022727273404598236 2902:0.022727273404598236 3030:0.022727273404598236 3104:0.022727273404598236 3249:0.022727273404598236 3288:0.022727273404598236 3403:0.022727273404598236 3472:0.022727273404598236 3579:0.022727273404598236 3599:0.022727273404598236
930,65:0.03125 169:0.03125 170:0.03125 783:0.03125 865:0.03125 889:0.03125 1093:0.03125 1163:0.03125 1186:0.03125 1264:0.03125 1274:0.03125 1312:0.03125 1445:0.03125 1515:0.03125 1620:0.03125 1635:0.03125 1824:0.03125 2248:0.03125 2249:0.03125 2570:0.03125 2685:0.03125 2720:0.03125 2741:0.03125 2750:0.03125 3030:0.03125 3077:0.03125 3079:0.03125 3088:0.03125 3388:0.03125 3472:0.03125 3501:0.03125 3579:0.03125
